# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,6.5,4.6,179.96673744793142,0,3.0,-0.045930387099360814,0.0,0.0,0.05525439948083487
 0.12860553590876841,6.475190928381103,4.600014402686135,179.96673744793142,0.38581660772630527,3.0,-0.045930387099360814,0.0071060216565499434,-1.2247532241879868,0.3994976165153958
 0.18196491019588373,6.4503331981855565,4.600057186605007,179.9013853822326,0.5458947305876513,3.0000000000000004,-0.04464110996693894,0.02842296450300541,-1.552091931285613,0.8663844216892358
 0.22296806878765776,6.42542800131624,4.600127715547308,179.8377447106251,0.6689042063629734,3.000000000000002,-0.04337196175074946,0.06394746234697157,-1.7896132194708363,1.4365444277034747
 0.2575833874318234,6.400476529676027,4.600225353303736,179.77579667878328,0.7727501622954704,3.000000000000002,-0.04212223426622787,0.11367390545842793,-1.973740343681363,2.093166137759457
 0.28812111439197424,6.375479975167797,4.600349463664985,179.71552313507772,0.8643633431759229,2.9999999999999982,-0.04089123813449434,0.1775944414555597,-2.120398118598301,2.825354271834664
 0.315765270690458,6.350439529694425,4.600499410421751,179.6569065180722,0.9472958120713741,2.999999999999998,-0.03967830203782858,0.25569897654474594,-2.23846631884967,3.6252935448699155
 0.34121871312970736,6.325356385158791,4.600674557364731,179.59992984447314,1.0236561393891221,2.999999999999998,-0.03848277207002031,0.34797517711447457,-2.33357380425244,4.487006828777442
 0.36493904577682956,6.300231733463772,4.600874268284619,179.54457669757966,1.094817137330489,3.000000000000007,-0.0373040107281041,0.45440847168298437,-2.409590088660131,5.405717821036926
 0.3872438692078705,6.275066766512243,4.601097906972109,179.49083121611093,1.1617316076236117,2.9999999999999973,-0.036141396435378316,0.5749820531992444,-2.4693291734606686,6.377485932707128
 0.40836423386551096,6.249862676207082,4.6013448372179,179.43867808350768,1.2250927015965332,3.0000000000000053,-0.03499432280740329,0.7096768816969912,-2.5149238168230297,7.398980004211093
 0.42847441196029107,6.224620654451167,4.601614422812686,179.38810251765656,1.2854232358808735,3.0,-0.033862197962066104,0.8584716873013931,-2.5480423124707317,8.46732954132646
 0.44770967208468165,6.199341893147374,4.601906027547162,179.33909026096822,1.3431290162540452,3.0,-0.03274444393236281,1.0213429735877444,-2.5700224253867536,9.580022321900104
 0.4661774837201186,6.174027584198581,4.602219015212024,179.29162757091734,1.398532451160356,3.000000000000003,-0.031640496093175687,1.1982650212918766,-2.5819584637455937,10.734831281006276
 0.48396489612384147,6.148678919507665,4.602552749597967,179.2457012109134,1.4518946883715247,2.999999999999997,-0.0305498024910592,1.3892098923715201,-2.5847602524566993,11.929760706729448
 0.5011435761564503,6.123297090977503,4.602906594495687,179.20129844157546,1.5034307284693513,3.000000000000003,-0.029471823109733238,1.594147434418015,-2.5791944589529288,13.163005638752105
 0.5177733533522701,6.097883290510971,4.6032799136958795,179.15840701237838,1.5533200600568107,2.9999999999999933,-0.028406029766322397,1.8130452854177825,-2.5659143940086055,14.432920570420443
 0.5339047795808579,6.072438710010949,4.603672070989241,179.11701515362256,1.601714338742574,3.0000000000000067,-0.027351905191294254,2.0458688788625867,-2.5454820264632656,15.737994877372753
 0.5495810186613638,6.046964541380311,4.604082430166464,179.0771115688006,1.6487430559840919,3.000000000000014,-0.02630894261192422,2.2925814492080585,-2.51838460163474,17.076833218557056
 0.5648392685450803,6.0214619765219375,4.604510355018248,179.03868542724553,1.6945178056352415,3.000000000000007,-0.02527664510980541,2.5531440376793526,-2.485047407187924,18.448139684633144
 0.579711850032112,5.9959322073387025,4.6049552093352855,179.001726357183,1.7391355500963368,3.0000000000000075,-0.024254525649411243,2.827515498423203,-2.4458437536034072,19.850704818934314
 0.594227052852886,5.970376425733486,4.605416356908274,178.96622443903152,1.782681158558659,3.000000000000015,-0.023242105751495292,3.1156525050053507,-2.401102874206058,21.28339487374926
 0.6084098020823914,5.944795823609161,4.605893161527907,178.93217019909244,1.825229406247175,2.999999999999992,-0.02223891583260363,3.4175095572522762,-2.3511162734475803,22.745142829653016
 0.6222821894112825,5.919191592868609,4.606384986984882,178.8995546034919,1.8668465682338484,2.999999999999992,-0.021244494302905922,3.7330389884361748,-2.296142873736801,24.234940822194897
 0.6358639013197562,5.893564925414705,4.606891197069893,178.8683690524801,1.9075917039592696,3.000000000000008,-0.020258387214384273,4.062190972802134,-2.2364132432222905,25.751833704393817
 0.6491725675906002,5.867917013150327,4.607411155573637,178.83860537498236,1.9475177027718016,3.000000000000017,-0.019280147791100218,4.404913533436182,-2.172133090085892,27.294913534954965
 0.6622240475515322,5.842249047978351,4.607944226286807,178.81025582348462,1.9866721426545977,3.0,-0.01830933615546723,4.761152550473019,-2.1034861850198956,28.86331482785347
 0.675032667121881,5.8165622218016555,4.608489773000102,178.78331306916922,2.0250980013656443,3.000000000000009,-0.01734551875597529,5.130851769642203,-2.0306368135902586,30.45621043324772
 0.6876114166136735,5.790857726523116,4.6090471595042155,178.75777019738226,2.0628342498410217,2.999999999999991,-0.0163882680734853,5.513952811151343,-1.9537318607307341,32.072807945967604
 0.699972116943419,5.765136754045612,4.609615749589842,178.7336207033271,2.099916350830258,3.0,-0.015437162192813731,5.910395178904928,-1.8729025822160017,33.71234655786995
 0.712125560206383,5.739400496272019,4.61019490704768,178.71085848805708,2.13637668061915,3.000000000000018,-0.014491784289895828,6.320116270057379,-1.7882661228333154,35.37409428614572
