# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.9,0.5022716812350944,-2.5504209413432486,0,3.0,0.21567114168620571,180.0,0.0,0.0
 0.07335639336742902,1.9080637452025184,0.5019125005258409,-2.5504209413432486,0.22006918010228704,2.9999999999999996,0.21567114168620571,180.0,3.252783682272098,0.0
 0.10442641300393726,1.9163417483147238,0.5015584056077226,-2.449356888461741,0.31327923901181176,3.0,0.2022281328763708,180.0,4.001673246581234,0.0
 0.12872408626520873,1.9248321108858812,0.5012096604637349,-2.352125539417939,0.38617225879562617,3.0,0.19018820736732875,180.0,4.494182932990316,0.0
 0.14958258032534774,1.933532934465256,0.5008665290768731,-2.258383651404982,0.44874774097604325,3.0000000000000027,0.1793697518799177,180.0,4.842894205367605,0.0
 0.16828188556532997,1.9424423206021149,0.5005292754301324,-2.167824894413872,0.5048456566959899,2.9999999999999987,0.16961904117450033,180.0,5.098612719615747,0.0
 0.18547282114751795,1.9515583708457223,0.5001981635065084,-2.0801749715924336,0.5564184634425537,2.9999999999999933,0.16080534025881546,180.0,5.289963909426644,0.0
 0.2015386168182355,1.9608791867453443,0.49987345728899596,-1.9951874923181148,0.6046158504547064,3.0000000000000018,0.15281696910359027,180.0,5.434975840850404,1.871312763553885e-12
 0.21672672966818327,1.9704028698502467,0.4995554207605909,-1.9126404659105392,0.6501801890045497,2.9999999999999964,0.14555811999415086,180.00000000000003,5.5457915383401275,-1.9627251585074432e-12
 0.23120746799632358,1.9801275217096945,0.4992443179042884,-1.832333309821421,0.6936224039889706,2.9999999999999982,0.1389462709827272,180.0,5.630964301196826,0.0
 0.24510367108965914,1.9900512438729538,0.4989404127030837,-1.7540842862806676,0.7353110132689773,3.000000000000004,0.1329100718881901,180.0,5.696713232442045,0.0
 0.2585071874071733,2.0001721378892903,0.4986439691399722,-1.6777282975134316,0.7755215622215198,2.999999999999996,0.1273876070701106,180.0,5.7476680776083136,0.0
 0.27148868080177785,2.010488305307969,0.4983552511979492,-1.60311498232958,0.8144660424053334,3.0,0.12232496175468137,180.0,5.787338313221397,0.0
 0.28410379180910567,2.020997847678256,0.4980745228600102,-1.5301070670713306,0.8523113754273168,3.0,0.11767503292026718,180.0,5.818422356544414,2.3119505311312925e-12
 0.296397181761743,2.0316988665494167,0.49780204810915024,-1.458578932133187,0.8891915452852288,2.9999999999999956,0.11339653890178562,180.00000000000003,5.84301881427684,-2.3668776009338877e-12
 0.3084052845124682,2.0425894634707165,0.497538090928365,-1.3884153618369304,0.9252158535374043,3.0,0.10945319099213394,180.0,5.862775001529438,0.0
 0.32015823613277977,2.0536677399914214,0.4972829153006495,-1.3195104508831828,0.960474708398339,2.999999999999995,0.1058129976344131,180.0,5.878993838391356,0.0
 0.3316812633429544,2.0649317976607966,0.49703678520899924,-1.2517666449149503,0.9950437900288629,3.0,0.10244767769064335,180.0,5.892712294803955,0.0
 0.3429957048393337,2.076379738028108,0.4967999646364095,-1.1850938964003956,1.028987114518001,3.000000000000005,0.09933216468850738,180.0,5.904759909971645,-2.554973442240488e-12
 0.3541197771919139,2.0880096626426212,0.49657271756587573,-1.1194089199372563,1.0623593315757416,3.0000000000000098,0.09644418456851665,179.99999999999997,5.915803057238624,2.5957364473503858e-12
 0.3650691589981507,2.099819673053602,0.4963553079803931,-1.0546345335730478,1.095207476994452,3.000000000000005,0.09376389704283714,180.0,5.92637883228228,0.0
 0.3758574431501527,2.111807870810315,0.49614799986295705,-0.9906990747379767,1.127572329450458,3.0000000000000053,0.09127358879725092,180.0,5.936921267434191,0.0
 0.3864964917065278,2.1239723574620273,0.4959510571965628,-0.9275358810983684,1.1594894751195834,3.00000000000001,0.08895740959674392,180.0,5.9477817968058755,0.0
 0.3969967177060899,2.136311234558003,0.49576474396420583,-0.8650828280358249,1.1909901531182696,2.9999999999999787,0.08680114688480071,180.0,5.959245360928312,2.7406058189135957e-12
 0.4073673114026583,2.1488226036475084,0.49558932414888135,-0.8032819156594774,1.2221019342079749,3.0000000000000053,0.08479202956480127,180.00000000000003,5.971543172276814,-2.7730898706701172e-12
 0.4176164236766633,2.161504566279809,0.49542506173358486,-0.7420788992377444,1.2528492710299899,3.0000000000000053,0.08291855982723578,180.0,5.984862896175672,-2.8043424965323312e-12
 0.42775131606785605,2.174355224004171,0.4952722207013115,-0.6814229578089618,1.283253948203568,2.9999999999999947,0.08117036643402038,179.99999999999997,5.999356820134306,0.0
 0.4377784845143181,2.1873726783698597,0.4951310650350567,-0.621266396403044,1.3133354535429542,2.9999999999999947,0.07953807687736374,179.99999999999997,6.0151484387294,2.8635681937318174e-12
 0.4477037621775557,2.20055503092614,0.4950018587178158,-0.5615643779630647,1.3431112865326669,2.999999999999989,0.07801320719248198,180.0,6.0323377896452675,0.0
 0.4575324054839369,2.2139003832222772,0.49488486573258406,-0.5022746815250372,1.3725972164518108,3.0000000000000226,0.07658806448874249,180.0,6.051005793243809,0.0
 0.4672691665858733,2.227406836807539,0.49478035006235693,-0.44335748368978917,1.40180749975762,3.0000000000000058,0.07525566193528736,180.0,6.071217795566449,0.0
 0.4769183547507744,2.2410724932311883,0.49468857569012975,-0.3847751607902727,1.430755064252323,2.9999999999999827,0.07400964434164208,180.0,6.093026472245177,0.0
